Identifiant;Marque;Nom;Latitude;Longitude
30104001;CORA;CORA;44.1113787899;4.09637855867
30900002;Carrefour;CARREFOUR NIMES VILLE ACTIVE;43.81719;4.34044
27930005;Leclerc;Sa reclo;49.06757;1.17164
28330002;Intermarché;INTERMARCHE LA BAZOCHE GOUET;48.143614568;0.971622749629
3110002;Avia;STATION SERVICE AVIA;46.19171;3.26434
3200003;Total;Relais de Gramont;46.13078;3.43375
5300003;Intermarché;INTERMARCHE LARAGNE;44.31211;5.83105
6100005;Agip;AGIP NICE GORBELLA;43.72414;7.25587
12140001;Dyneff;Malpel  gilles;44.6524756046;2.57341249953
12160002;Elan;SACRISPEYRE GARAGE;44.27818;2.42962
12200002;Système U;Hyper U;44.3610544631;2.03448872743
40380003;Carrefour Contact;Carrefour Contact SARL Shorion;43.7104;-0.8344
41140004;Intermarché;INTERMARCHE NOYERS SUR CHER;47.282863838;1.37102290053
38500002;Carrefour Market;Carrefour Market;45.36517;5.58363
1000006;Casino;CASINO SUPERMARCHE;46.20754;5.23758
2300003;Total;S.A.C.N.;49.61836;3.22189
5230004;Elan;ELAN - BRENIER;44.56742;6.19542
34070015;Agip;AGIP MONTPELLIER PALAVAS;43.59658;3.88707
34120001;Total;SARL GAUTRAND PNEU;43.45405;3.42114
34430001;Indépendant sans enseigne;STATION ST JEAN VED BESSAC;43.5776019998;3.83509950169
15600002;Avia;SARL TALON FEL;44.7148386029;2.20242907484
22130001;Système U;Hyper U PLANCOET;48.52456;-2.24074
24120001;Simply Market;SIMPLY MARKET;45.1297975881;1.31302263256
22600004;Leclerc;SAS LOUDELAC;48.1904016076;-2.75649617431
1630003;Intermarché;INTERMARCHE ST GENIS POUILLY;46.26326;6.0295
1510002;Avia;Garage de La Gare;45.84755;5.65428
2250001;Carrefour Market;Carrefour Market;49.74284;3.77337
3100010;Intermarché;INTERMARCHE MONTLUCON;46.33973;2.582
3200002;Total;Relais Total du Vernet;46.11614;3.43769
5560001;Intermarché;INTERMARCHE;44.60863;6.68781
17690002;Indépendant sans enseigne;TOTAL ACCESS;46.1017339021;-1.09366714508
19140001;Système U;SUPER U;45.43473;1.56481
20131001;VITO;GARAGE QUILICHINI;41.4918257408;9.05520465753
31770003;Total Access;RELAIS CENTRAL;43.60823;1.336
23200002;Netto;LES MOUSQUETAIRES;45.95263;2.16233
25410003;Indépendant sans enseigne;Gaulard;47.18668;5.82517
29790001;Système U;Super U PONT CROIX;48.04231;-4.49307
30126005;Esso;ESSO TAVEL NORD;44.0006525943;4.70062855867
30100001;Système U;HYPER U;44.10715;4.09387
30190001;Total;APOSTOLAKIS;43.9049938143;4.28040544376
33850001;Leclerc;BLENAN SAS - E. LECLERC;44.7479343413;-0.590663861416
6650002;Indépendant sans enseigne;Delpy;43.65814;6.99578
8700002;Oil France;I.S. INDUSTRIES SERVICES;49.81889;4.74094
10123001;Carrefour;CARREFOUR ST ANDRE LES VERGERS;48.28919;4.06454
10110002;Intermarché;INTERMARCHE BAR SUR SEINE;48.11577;4.38129
19340001;Avia;EYGURANDE AUTOMOBILES;45.66357;2.45215
19460002;Total;Station total;45.3168318353;1.76980197537
33750001;Total;RELAIS DU CANTELOUP;44.8815854958;-0.355969759778
34110001;Total;RELAIS GARDIOLE;43.4457;3.75207
42440006;Shell;Shell B2M Performance;45.84055;3.78392
38240001;Avia;JUCLEMAT SARL;45.1868049581;5.77698624577
41230001;Elan;SARL JBK AUTOS MOTOS;47.41322;1.60512
41350003;Intermarché;INTERMARCHE VINEUIL;47.58423;1.37528
41400004;Carrefour Market;Carrefour Market;47.31794;1.18604
12210001;Indépendant sans enseigne;Sarl lsf atac;44.68344;2.85129
12490001;Indépendant sans enseigne;STATION SUAU MICHEL;44.0117343716;2.963532162
38380003;Intermarché;INTERMARCHE ST LAURENT DU PONT;45.38755;5.73023
11400003;Total;SARL CAMUS;;
6270002;Total;RELAIS PONT DU LOUP;43.64308;7.1443
6560003;Esso Express;ESSO SOPHIA ANTIPOLIS;43.60557;7.0575
6530003;Carrefour Contact;CARREFOUR CONTACT;43.64005;6.82865
1230003;Elan;STATION ELAN GARAGE BOLLEY;45.9205098918;5.39407430613
1210001;Carrefour;CARREFOUR FERNEY VOLTAIRE;46.25303;6.11817
3630002;Total Access;Relais  TOTAL ACCESS Du Chatelard;46.34518;2.61916
3600003;Intermarché;INTERMARCHE COMMENTRY MALICORNE;46.29151;2.73992
14280002;Indépendant sans enseigne;STATION SAINT CONTEST;49.20072;-0.3991
14540001;Carrefour Contact;Carrefour contact soliers;49.1401163603;-0.300508505075
16260001;Total;SARL AGENCE DE LA TOISON D'OR;45.81547;0.44291
17000011;Esso Express;ESSO EXPRESS LA ROCHELLE EUROPE 234;46.16545;-1.17719
17100005;Leclerc;SADIS SAS;45.74645;-0.67355
22580001;Carrefour Market;Carrefour Market;48.6911872987;-2.93268035539
25440001;Intermarché;INTERMARCHE PIPOLUX;47.1021;5.88559
35130003;Intermarché;INTERMARCHE LA GUERCHE/BRETAGNE;47.94799;-1.22427
35113002;Huit à 8;8 à Huit DOMAGNé;48.07296;-1.39609
34500016;Total Access;RELAIS HORT MONSEIGNEUR;43.35559;3.23867
8200005;Leclerc;SAS SEDANDIS;49.69858;4.9284
13500005;Esso Express;ESSO CROIX SAINTE;43.41302;5.01731
14370003;Intermarché;INTERMARCHE ARGENCES;49.1192;-0.17523
14000010;Intermarché;INTERMARCHE CAEN;49.16905;-0.34422
13700001;Total;RELAIS DE LA NERTHE;43.3880588414;5.24456265043
14980001;BP;BP CAEN RN13-ROTS;49.20104;-0.48156
16000001;Total Access;RELAIS TOTAL ACCESS ANGOULEME SILLAC STAR;45.64268;0.13526
21110003;Esso Express;ESSO DU CHATEAU;47.24021;5.21954
21120002;Agip;AGIP TILCHATEL  RN 74;47.51205;5.17264
13015006;Agip;AGIP MARSEILLE MADRAGUE;43.344780972;5.35439619218
13130002;Carrefour Market;Carrefour Market;43.48942;5.17369
17140001;Leclerc;S.M-CHARENTAIS;46.1739427831;-1.16766879889
19270003;Intermarché;SAS RIALMA;45.21888;1.52099
18370001;Intermarché;INTERMARCHE CHATEAUMEILLANT;46.57023;2.19642
19100009;Intermarché;INTERMARCHE du PILOU;45.15779;1.56334
19130003;Total;ESPACE AUTO SARL;45.2440296298;1.41460428827
19400002;Total;SA TRANSPORTS MANAUX;45.09712;1.9226
20090004;BP;Station bp la madunuccia;41.92471;8.73421
18130002;Intermarché;INTERMARCHE DUN SUR AURON;46.88975;2.5682
20200010;VITO;sasu auto passion cardoso;42.69136;9.44923
21260001;Atac;ATAC SELONGEY;47.576543696;5.15988788358
21320005;Avia;CHIEN BLANC;47.26338;4.554
35760002;Leclerc;LECLERC ST-GREGOIRE;48.1380196862;-1.68540266031
1100003;Total;RELAIS DES CRETETS;46.24966;5.64134
1630001;Carrefour Market;Carrefour Market;46.24211;6.02491
2200005;Total;RELAIS DE SOISSONS;49.36808;3.32914
22380002;Système U;U EXPRESS SAINT CAST LE GUILDO;48.61761;-2.26418
22950001;Total;SA TREGUEUX AUTOMOBILES;48.4921;-2.73876
24490002;Intermarché;INTERMARCHE LA ROCHE CHALAIS;45.14619;0.00532
28320002;Carrefour Market;Carrefour Market;48.532295396;1.68398622791
28120003;Intermarché;INTERMARCHE BAILLEAU LE PIN;48.3642776057;1.32964694857
33420002;Carrefour Market;Carrefour Market;44.8297056195;-0.190388244327
33340003;Leclerc;SAS SODIL;45.2888549415;-0.92380174902
22120003;Indépendant sans enseigne;Sas remy guguen;48.482126531;-2.64562214604
24100007;Carrefour Market;Carrefour Market;44.84832;0.49248
13870002;Indépendant sans enseigne;Garage-sighinolfi;43.8969609384;4.79412190391
14000001;Total Access;TOTAL ACCESS COTE DE NACRE;49.19956;-0.36018
13700006;Indépendant sans enseigne;SARL SOCARMEC;43.4195381428;5.22369022236
13780003;Carrefour Contact;carrefour cuges les pins;43.27616;5.71777
35000005;Total;RELAIS ILE DE FRANCE;48.1247939368;-1.70143173515
35111001;Système U;Utile LA FRESNAIS;48.59215;-1.8448
37380002;Total;RELAIS DE MESLAY;47.47364;0.77727
38110002;Total;STATION TOTAL;45.5605;5.45343
38290003;Total;ALEP SAS;45.64132;5.13673
38307001;Total;GIRARD SAS;45.59346;5.27036
5240001;Total;RELAIS DU  TELEPHERIQUE;44.9474381643;6.55915619217
5130001;Total;MARTINE TEISSEIRE;44.45828;6.05
33150001;Esso Express;ESSO CASSAGNE;44.85389;-0.51664
38260007;Intermarché;INTERMARCHE LA COTE ST ANDRE;45.39292;5.24692
38330002;Esso Express;ESSO BIVIERS;45.23987;5.81401
39570001;Carrefour Market;Carrefour Market;46.67306;5.57984
7200006;Leclerc;CENTRE E LECLERC  AUBENAS;44.5995998093;4.38424813182
6600012;Elan;RELAIS DE LA BRAGUE;43.60708;7.1239
8800004;Carrefour Contact;CARREFOUR CONTACT;49.88521;4.73852
29260001;Total;SARL YVON ROUDAUT;48.55787;-4.34063
14260001;Indépendant sans enseigne;LE MUTANT AUNAY SUR ODON;49.02082;-0.63371
22230003;Système U;Super U MERDRIGNAC;48.19538;-2.41743
28500001;Système U;GOURNAY DISTRIBUTION;48.71664;1.36886
11160002;Indépendant sans enseigne;Station service communale;43.31428;2.47019
11480001;Carrefour;AIRE DE LA PALME OUEST;42.9499545422;2.97202130031
16320003;Système U;Super U VILLEBOIS LAVALETTE;45.48233;0.27803
17300001;Système U;U Express Coop Atlantique Rochefort;45.95048;-0.94267
13210001;Total;EOR ST REMY PR MANSON;43.78873;4.8354
13500001;Auchan;AUCHAN MARTIGUES;43.4184165496;5.05226809609
13480002;Leclerc;S.A. SODIPLAN;43.41711;5.35583
14130004;Intermarché;SA SODIPLE;;
30470002;Total Access;RELAIS TOTAL ACCESS LA  SERIGUETTE;43.6962859226;4.20011726025
30700003;Total;EOR UZES;44.00805;4.41802
31140005;Indépendant sans enseigne;Sarl val fleuri st alban;43.70831;1.39729
31830001;Intermarché;INTERMARCHE PLAISANCE DU TOUCH;43.56929;1.30845
36100003;Elan;FOUGERE AUTO;46.9382850457;1.9469879391
42000012;Agip;AGIP ST ETIENNE NECKER;45.4570868868;4.40606073853
42480001;Indépendant sans enseigne;GRANJON COMBUSTIBLES;45.5235004975;4.28708495534
31860004;Carrefour Market;Carrefour Market;43.47891;1.38925
26000011;Agip;AGIP VALENCE AVENUE DE CHABEUIL;44.92711;4.91555
31120001;Carrefour;CARREFOUR PORTET SUR GARONNE;43.53296;1.39867
30900011;BP;BP NIMES LANGUEDOC;43.82608;4.35287
20600009;Esso;SARL STATION DU PRADO;42.68297;9.44447
26780004;Shell;SARL ROCAMAR;44.4857757049;4.76728961876
32130001;Carrefour Contact;SARL SAMATANDIS;43.48989;0.9318
33200001;Carrefour Market;Carrefour Market;44.86026;-0.63422
34170002;Indépendant sans enseigne;Carbur;43.63514;3.92446
40800005;Total;RELAIS TOTAL DE L'ADOUR;43.73225;-0.23859
15000014;Elan;SARL GARAGE DU NORD;44.9333844678;2.45007665476
15300003;Intermarché;SAS MURALIE INTERMARCHE;45.10616;2.86291
15130001;Total;MR PUECH;44.7875839813;2.4560200536
35800003;Intermarché;INTERMARCHE POLIGNY;46.8385104998;5.68677313277
37110003;Intermarché;INTERMARCHE CHATEAU RENAULT;47.59003;0.90095
37150002;Carrefour Market;Carrefour Market;47.32783;0.98695
37200003;Total;TOTAL CENTRE ATLANTIQUE;;
31500004;Avia;STATION AVIA TARDA;43.59426;1.4896
31430001;Supermarchés Spar;Spar station;43.28809;1.06805
37190002;Carrefour Market;Carrefour Market;47.2641541779;0.473752054811
37240001;Simply Market;SIMPLY MARKET;47.0410465966;0.817781441332
37530001;Simply Market;SIMPLY MARKET;47.42407;0.97626
26140004;Leclerc;Centre E LECLERC;45.28675;4.8149
33130002;Carrefour;Carrefour Bordeaux Bègles - Rives d'Arcins;44.79368;-0.53501
33450001;Carrefour Contact;Carrefour Contact;44.9159757611;-0.4220562815
33390002;Avia;BLAYE AUTOMOBILES;45.13163;-0.65867
33700003;Total Access;RELAIS total access  MERIGNAC;44.8279952647;-0.670698451481
44119004;Système U;Super U TREILLIERES;47.3315246731;-1.61714403018
44400001;Système U;Super U REZE LA GALARNIERE;47.17732;-1.55875
37000008;Total;RELAIS TOURS BALZAC;47.39116;0.69742
42650001;BP;BP RN 88 LA MAISON ROUGE ST JEAN BONNEFONDS;45.44295;4.46161
42600008;Shell;Shell B2M Performances;45.66958;4.17238
43200002;Avia;DYC;45.14693;4.12796
43220002;Indépendant sans enseigne;GARAGE PATOUILLARD;45.21531;4.34422
44380001;Carrefour Market;Carrefour Market;47.25756;-2.31756
44450002;Système U;Super U LA CHAPELLE BASSE MER;47.2687780463;-1.33480650652
38270002;Casino;CASINO SUPERMARCHE;45.34524;5.07416
38380001;Netto;NETTO;45.4233214709;5.77290966057
39500002;Shell;MS SOULIER;47.048875823;5.42980699228
44410004;Intermarché;VALAUBRI SA;47.4446571841;-2.25221028393
44500004;Esso Express;ESSO EXPRESS LA BAULE ESCOUBLAC BOIS D'AMOUR;47.28738;-2.38061
44210004;Total;SARL STATION SERVICE ROUTE BLEUE;47.29284;-2.22729
44410005;Netto;SA SOHER;47.4479074757;-2.31202766924
45160001;Auchan;AUCHAN OLIVET;47.86874;1.91097
44740002;Avia;BATZ AUTO SERVICES;47.27808;-2.458
46300005;Super Casino;CASINO;44.73885;1.38862
47000003;Intermarché;INTERMARCHE;44.18123;0.6182
47300004;Fina;RELAIS DE SOUBIROUS   STATION   CAZASSUS;44.4575796182;0.694800214374
48100002;Avia;CAMPUS 48;44.55136;3.29131
44500001;Esso Express;ESSO BOIS D AMOUR;47.28739;-2.38062
44710002;Intermarché Contact;INTERMARCHE SAS OGALO;47.1310497636;-1.75321523129
44802001;Carrefour;CARREFOUR  ST HERBLAIN;47.22156;-1.606
45450002;Carrefour Contact;CARREFOUR CONTACT;47.9239996277;2.13606319434
45770002;Intermarché;INTERMARCHE SARAN;47.93422;1.88977
47210001;Intermarché;INTERMARCHE VILLEREAL;44.63142;0.75424
47700001;Leclerc;CASTELDIS;44.31416;0.08137
48000002;Total Access;RELAIS MENDE LES CAUSSES;44.5184120487;3.49212097875
47320002;Elan;RUZZICA MARIE PAULE;44.36109;0.38049
49450001;Système U;Super U ST MACAIRE EN MAUGES;47.114305886;-0.991832348626
47000008;Elf;Station Elf Jean Jaurés;;
49100001;Total;RELAIS PINTERIE;47.4830341636;-0.527333069292
49700002;Total;MR SCHAEFER NORBERT;47.1968205481;-0.275259537421
50000001;Carrefour;CARREFOUR;49.10318;-1.06438
50570001;Elan;GARAGE VIGOT Daniel;49.10284;-1.24488
50800003;Avia;Sarl station splm;48.83178;-1.21183
53200006;Intermarché;INTERMARCHE SAS IZAH;47.81526;-0.7072
51400001;Esso;ESSO CHAMPAGNE NORD;49.1281722305;4.23148706374
50170002;Indépendant sans enseigne;MME JEANNE;48.55392;-1.50103
50380001;Géant;GEANT CASINO ST PAIR SUR MER;48.8142614504;-1.54426677183
51320001;Shell;SIG REST;48.68156;4.37692
51430006;BP;BP REIMS TINQUEUX;49.24763;4.00457
51460003;Intermarché Contact;INTERMARCHE  CONTACT;48.9876121574;4.51400334524
52540001;Intermarché;INTERMARCHE;50.50283;2.50799
54110001;Supermarché Match;SUPERMARCHES MATCH  DOMBASLE;48.6096833589;6.35179474818
52110001;Indépendant sans enseigne;EURL MATTLIN;48.42773;4.96097
52130002;Intermarché;INTERMARCHE;48.49614;4.94479
54200007;CORA;CORA;48.6643457679;5.88844048044
54450001;Total;SARL PERRETTE;48.54949;6.72552
53960003;INTERMARCHE CONTACT;INTERMARCHE CONTACT;48.07229;-0.69214
54300008;Indépendant sans enseigne;DUCS DE LORRAINE;48.5972771638;6.4824235676
55500001;Carrefour Market;Carrefour Market;48.67688;5.32551
56100008;Intermarché;INTERMARCHE LORIENT C/C LANVEUR;47.7469402776;-3.38853907484
56700004;Leclerc;HENDIS;47.79882;-3.25775
57140001;Auchan;AUCHAN WOIPPY;49.14788;6.17285
57210001;Total;MME BOHNENBERGER;49.22053;6.16318
54230002;Intermarché;INTERMARCHE NEUVES MAISONS;48.61289;6.09563
55000002;Total;RELAIS POINCARE;48.76891;5.17301
56300003;Total;MR SCAVINNER;48.05822;-2.9661
56500003;Intermarché;INTERMARCHE MOREAC;47.89078;-2.83467
57100002;Carrefour;CARREFOUR Thionville;49.3561242168;6.14011236649
56460001;Total;MR DUBOIS J.PAUL;47.86451;-2.44874
57220002;Système U;STATION U;49.17846;6.49419
57370004;Intermarché;INTERMARCHE PHALSBOURG;48.77018;7.25605
57530001;Intermarché Contact;INTERMARCHE  SAS GALAN;49.1098450602;6.39181238435
57303001;CORA;CORA MONDELANGE;49.2627895959;6.17454738341
57980001;Colruyt;DATS DIEBLING;49.10641;6.94911
58200002;Carrefour Market;Carrefour Market RN7;47.389906147;2.92328245582
57710001;Intermarché;INTERMARCHE AUMETZ;49.41150985;5.94955761564
59125002;Total;RELAIS D HURTEBISE;50.3398791925;3.46911762553
59300014;BP;BP VALENCIENNES CROIX DANZIN;50.36636;3.51278
59190001;Total;GARAGE TROLLE;50.73122;2.54372
59300012;BP;BP VALENCIENNES CROIX DANZIN;50.36638;3.51282
59474001;Total Access;WACRENIER   SA;50.55863;3.03422
59119001;Total;RELAIS DE WAZIERS;50.3872459038;3.10060345243
59270002;Leclerc;E.LECLERC BAILLEUL;50.7235714695;2.74001238436
59410001;Total;RELAIS D'ANZIN;50.37062;3.50346
59554004;Total Access;SARL STEFIBAIL;50.17613;3.20382
59880002;Elan;GARAGE VILETTE;50.36986;3.54519
60240001;Supermarché Match;Supermarché MATCH CHAUMONT-EN-VEXIN;49.27198;1.8745
60270002;Esso;RELAIS DES 2 TILLEULS ESSO;49.1844317144;2.41293280322
60350001;Total Access;RELAIS DE CUISE LA MOTTE;49.40354;3.00774
61700002;Intermarché;INTERMARCHE DOMFRONT;48.58822;-0.63429
62156001;Intermarché Contact;SAS WILVA;50.2465997388;2.94292562241
62250006;Elan;GARAGE DE LA MURAILLE;50.87645;1.74574
60130001;Leclerc;SAINT JUDIST;49.51168315;2.43106571173
60500008;Carrefour Market;Carrefour Market;49.20231;2.46275
60740001;CORA;HYPERMARCHE CORA ST MAXIMIN;49.2388530282;2.47063385952
61430002;Shopi;Shopi;48.80974;-0.49958
62127001;Indépendant sans enseigne;SARL CHEZ LEGRIS;50.3558566109;2.47983369265
62880003;Intermarché;INTERMARCHE VENDIN LE VIEIL;50.47245;2.86976
63000020;Total Access;RELAIS TOTAL ACCESS LAVOISIER;45.78325;3.07466
64250001;Intermarché;INTERMARCHE CAMBO LES BAINS;43.3377562275;-1.40496153065
64600004;Total Access;RELAIS ANGLET BAB STAR;43.49228;-1.53305
65000004;Esso Express;ESSO DEBUSSY;43.22323;0.05808
62620002;Carrefour Market;Carrefour Market;50.45439;2.60674
63310002;Intermarché Contact;SAS RANDECO;46.01543;3.34922
64990002;Intermarché Contact;SAS GORRIA;43.48694;-1.35812
62520001;Carrefour Market;Carrefour Market;50.51152;1.62056
62720002;Carrefour Contact;CARREFOUR CONTACT;50.80659;1.73034
62770001;Dia;Carrefour contact;50.40093;2.10115
63170007;Agip;AGIP AUBIERE;45.75003;3.13343
64604001;Leclerc;E LECLERC;43.49346;-1.51826
64270003;Intermarché Contact;SAS LOUPAGI;43.52481;-0.91274
65510001;Avia;PICOTY SA LOUDENVIELLE;42.79928;0.41036
66300013;Dyneff;ROMPETROL Banyuls;42.56735;2.85899
66470001;Casino;CASINO SAINTE MARIE LA MER;42.7320037461;3.02520737542
67170004;Total;RELAIS HERRENWALD;48.71916;7.7066
67202002;Système U;SUPER U WOLFISHEIM;48.5887886629;7.67089619218
67360002;Système U;Station Super U Woerth;48.93432;7.74557
67441001;Leclerc;LECLERC MARMOUTIER;48.70109;7.37498
68000010;Système U;STATION U;48.06377;7.34018
68200006;Total Access;RELAIS ELF DES COTEAUX;47.73847;7.29496
68270002;Esso Express;ESSO WITTENHEIM;47.80568;7.33739
68703001;Leclerc;SODICER;47.7936523884;7.17024938652
67720001;Total;SARL GOSSE;48.6903802094;7.78110428827
68500002;Leclerc;ISSEDIS;47.90218;7.23917
65410001;Total;MR SOUBIS LAURENT;42.9728548245;0.375942144133
67000019;Indépendant sans enseigne;Test pierre;48.58697;7.7617
67500007;Simply Market;SIMPLY MARKET;48.81903;7.78426
68040002;Esso;GARAGE ETIENNE WACKENTHALLER SARL;48.0947606625;7.30599072067
68370002;Intermarché;INTERMARCHE ORBEY;48.12859;7.16834
69230004;BP;BP ST GENIS LAVAL 8 à Huit;45.70162;4.79587
70270001;Avia;Station Avia;47.74964;6.56445
69004010;BP;BP LYON CROIX ROUSSE 8 à Huit;45.78111;4.82769
69320004;Total Access;RELAIS TOTAL ACCESS  BELLE ETOILE 1;45.68319;4.85768
69540001;Carrefour Market;Carrefour Market;45.68763;4.82524
69740001;Esso;ESSO SERVICE DES MURIERS;45.73435;4.98947
70000005;Avia;Station Ets DORMOY;47.63345;6.159
71100002;Carrefour;CARREFOUR CHALON  SUD;46.77287;4.85881
69210008;Carrefour Market;Carrefour Market;45.84199;4.60673
69310002;Total;RELAIS PIERRE BENITE;45.69935;4.82364
69480004;Agip;AGIP ANSE ROUTE VILLEFRANCHE;45.94131;4.71607
69500003;Total Access;RELAIS BRON LE DAUPHINE;45.73833;4.89414
69800005;Total;RELAIS ST PRIEST LES BRIGOUDES;45.7010801741;4.91844491163
71100001;Géant;GEANT CASINO;46.79727;4.8362
71100016;BP;BP CHALON SUR SAONE RN6;46.79067;4.84929
71130003;Total;M. MATAMOROS LOÏC;46.5971326533;4.05155857653
71200005;Avia;STATION AVIA RELAIS FOCH;46.80525;4.45818
71210006;Intermarché;INTERMARCHE MONTCHANIN;46.7387157693;4.47440138774
71680002;Esso;J.P. PERRAUD  STATION ESSO;46.249649332;4.78758308716
69480005;Carrefour Market;CARREFOUR MARKET;45.94308;4.71538
69510002;Indépendant sans enseigne;FAHY - GARAGE DE MALATAVERNE;45.69128;4.67995
71000020;Intermarché;SAS ROPIMAX;46.29199;4.81092
73140005;Agip;AGIP A43 SENS ALBERTVILLE TURIN AIRE ST MICHEL DE MAURIENNE;45.2176511023;6.46243485803
73460003;Netto;NETTO FRONTENEX;45.6333;6.3125
71360001;Colruyt;005 DATS EPINAC;46.98934;4.52251
73260003;Elan;Elan;;
74000010;Agip;AGIP annecy avenue de chambery;45.8983;6.11726
74130010;Agip;AGIP BONNEVILLE;46.04949;6.46445
74200002;Carrefour Market;Carrefour Market;46.35892;6.45909
72400009;Shell;STATION SHELL LA FERTE BERNARD A11;48.1277392872;0.626318096089
72500001;Leclerc;SOCADIS;47.69177;0.42349
71330001;Système U;SUPER U;46.7548621704;5.24540240222
73100005;Esso Express;ESSO ROND POINT;45.69676;5.90778
73540002;Système U;STATION U;45.64037;6.43979
76380003;Intermarché;INTERMARCHE CANTELEU;49.44968;1.02839
76490002;Carrefour Market;Carrefour Market;49.52922;0.72064
77170005;Carrefour Market;Carrefour Market;48.69424;2.61673
77184004;Intermarché;INTERMARCHE EMERAINVILLE;48.80936;2.61507
74700004;Indépendant sans enseigne;Garage DPA SARL;45.94385;6.62995
75018007;Total;RELAIS PORTE DE CLIGNANCOURT;48.90001;2.34436
76210005;Netto;Netto;49.5702624414;0.490186966437
76300007;Avia;STATION AVIA;49.42064;1.10689
76950001;Total;GARAGE DU CENTRE;49.78877;1.22188
77170001;Total Access;TOTAL ACCESS;48.7007668738;2.60098921776
77430001;Carrefour Market;Carrefour Market;48.39575;2.79896
77460001;Indépendant sans enseigne;SOUPPES AUTO SA;48.18261;2.7362
75017009;Esso;ESSO GOUVION ST CYR;48.88291;2.28736
76240001;Système U;SUPER  U  BONSECOURS;49.41781;1.13262
76430002;Total;RELAIS TANCARVILLE (2);49.4844213251;0.449133932874
76510001;Intermarché;INTERMARCHE ST NICOLAS D'ALIERMO;49.87649;1.23418
77240001;Indépendant sans enseigne;GARAGE DU CENTRE;48.5625839559;2.60809819339
78000018;BP;BP VERSAILLES REPUBLIQUE;48.80494;2.15242
78450001;Carrefour Market;Carrefour Market;48.8191169056;2.003527838
78690002;Système U;U express;48.71419;1.92645
79025001;Géant;GEANT CASINO;46.3416183372;-0.377347613355
79500003;Avia;GARAGE CHAILLOIS;46.20492;-0.09666
78470001;Carrefour Market;Carrefour Market;48.7161905826;2.08503020449
